candidate_id,region,kind,speedup
28e5e1e139e9da20,avih.com,SR,4.535775159330073
b4da95a9908c59d7,avih.com,SR,4.1365617875057
6e3b409cf9031743,avih.com,SR,5.623436015204307
4a578f2868788f5d,cgonews.com,SR,4.983833968534943
f93d68ac74099ead,cgonews.com,SR,4.030686620043179
e0646d90c45d0c53,acsalaska.net,RB,5.908306566071562
96d362fb044b0c23,acsalaska.net,RB,5.579627928035901
be42c1ec6b96ddac,acsalaska.net,RB,4.884666492521209
4f0d56978ef11d74,acsalaska.net,RB,10.199805311829936
2851ca2d318f3ad4,acsalaska.net,RB,6.103409771333322
22a5ec581355dcaf,acsalaska.net,RB,5.7730928689883925
95b83f5ac60d7b36,acsalaska.net,RB,8.65660094248939
64b35d2b172269b0,acsalaska.net,RB,8.985379982529539
8ba0bb08ca22b239,70mb.ru,SR,5.055945758648462
730068d4ea1b77ea,bestwinningoffers.com,SR,3.6124344263814487
5d1563ca26ca52e2,bestwinningoffers.com,SR,2.787013021918213
be2379d515d7b037,com.ai,SR,11.281785560499497
d2fd3db8d24f1aaf,com.ai,SR,8.73551735542797
b6083f6f2f817eb5,com.ai,SR,10.9732309537687
5abd974f4bc8433c,com.ai,SR,9.688639125151882
d9ac937cf014d273,com.ai,SR,9.178107179692628
6e724079abe99a96,com.ai,SR,8.705644397286749
dd1be62cd9e32d47,com.ai,SR,9.831137656642788
16516ffc5c670ba3,com.ai,SR,9.034533610696045
d8165fd2b5c21d51,com.ai,SR,9.708721023323667
bf62c9e4a8909185,com.ai,SR,9.834874167566786
4b2bde85402e373e,com.ai,SR,9.285700593376143
431681668cf1402a,com.ai,SR,9.000125605598422
d68bfeaba78afed0,com.ai,SR,9.422048329766946
b1c4473c11d6952d,com.ai,SR,8.318620376526292
3d926054bd8b3cce,com.ai,SR,10.793285533357848
9202da2615f342a6,com.ai,SR,8.9661697496336
9052e9b0cc3fefe4,cn.com,SR,6.9420842534320935
d70db6fc04fab4b1,cn.com,SR,4.600931528093786
825cd042cb23ed36,cn.com,SR,3.732745698038877
14d0e1c226c58b88,cn.com,SR,7.46007434504314
7f03f4887a2e409b,cn.com,SR,6.600987149422759
1f76c4d789a59715,cn.com,SR,5.997067758787336
90bc00838af9bd1f,cn.com,SR,9.381712837978156
749c9d3b5739bb14,cn.com,SR,5.806335016107083
79309d0038eccc16,cn.com,SR,5.954686380266285
e9b49f456781dea4,brown-pride.com,SR,2.8025162922383613
647f5c39d0fc950e,brown-pride.com,SR,3.6421351141197458
13cbb2a771627456,brown-pride.com,SR,3.5858730510901795
e3e463956fdf9bfd,brown-pride.com,SR,3.56875089134731
d31a23b7a79d3e5a,bellemaison.jp,SR,0.1559130058309306
fbcae501f37bfca6,bellemaison.jp,SR,31.92856175208851
843b701796727c80,bellemaison.jp,SR,5.511423287998091
e88aa4725b56d220,bellemaison.jp,SR,23.289013868473187
5de82ec6c75d1ae8,bellemaison.jp,SR,5.27645906646305
8518f01ad093383e,bellemaison.jp,SR,5.93656235985128
8cc503190e4e9c14,bellemaison.jp,SR,5.954243962329126
c43519ca6e5631d2,bellemaison.jp,SR,7.050645254673716
4abd31f9715ce1bf,berklinefurniturestore.com,RL,2.0781168696014154
bee99b1915991c72,berklinefurniturestore.com,RL,0.0440788763614162
dd575f4b6053449b,berklinefurniturestore.com,RL,2.203521204739232
e386073ff0f85de0,berklinefurniturestore.com,RL,9.528896319722822
e8f4ba35f26b7a4d,atikotek.com,RL,2.034069619521221
8d3b3fc77426d130,atikotek.com,RL,2.091302167342126
ba089f5ab269c8fe,atikotek.com,RL,2.7631174710970976
b73deb11f3e8dec2,atikotek.com,RL,5.486872786941877
97182d5704e3c36d,co.gg,SR,26.003339664680265
ad71f583da35c631,co.gg,SR,12.574465785016754
af11b905d30a83da,co.gg,SR,5.3998680291160746
b90eb89e796bc0d5,co.gg,SR,20.339596845639782
cdba7752c2168115,co.gg,SR,6.022701662576276
85a83c65b259ad53,broadridge.com,MG,10.123410489305597
dcac8d2b562fc5dd,broadridge.com,MG,10.770769451694925
7ac8f586d9d0887a,broadridge.com,MG,7.587065415012431
203f4bd016e301a7,broadridge.com,MG,8.347381277162706
cfd3b83dac4a8447,broadridge.com,MG,6.897294922569016
c242e5af7199d013,broadridge.com,MG,8.302496817146054
c2e4ff42a50f746e,broadridge.com,MG,7.871798980604365
46cbccd4e35b0dbc,broadridge.com,MG,7.310218345828728
fd7c1a7abd7311d9,broadridge.com,MG,6.294153527983362
6a92896db5d181a1,broadridge.com,MG,12.089543972579834
cda1a06b811e1502,broadridge.com,MG,12.24883480872095
0d0a158a9d867278,broadridge.com,MG,0.4099152672949906
bdee1d2ae1ee6f76,co.ca,SR,4.001108890288311
212f03b366a36039,apollogrplegalinfo.com,RL,2.02633361882726
f3c15814d23cfe0b,apollogrplegalinfo.com,RL,2.2740607731313465
d749e188920b2950,apollogrplegalinfo.com,RL,2.6282469433154363
29972894bd064aab,apollogrplegalinfo.com,RL,2.6958264843843964
85551522e1d61d1d,aiwill.com,SR,6.148717095094286
1c6b84838ce04500,aiwill.com,SR,5.5055647038782585
d985bdcb6ca84af1,3bureaucreditreportsplus.com,MG,5.719878042140796
b4a9674e5f549ab3,3bureaucreditreportsplus.com,MG,5.863776570777175
0fdfbfa4f1051ebc,3bureaucreditreportsplus.com,MG,3.832026789635485
d0f5903303975e7a,3bureaucreditreportsplus.com,MG,4.920640145459105
504dee9d2eb82741,3bureaucreditreportsplus.com,MG,1.172112650285514
f5e6f43d2b8ef826,3bureaucreditreportsplus.com,MG,3.701427665304509
da96355ff353de4d,3bureaucreditreportsplus.com,MG,5.640019441519216
822c4fcd518d51cc,3bureaucreditreportsplus.com,MG,6.859774768644529
5ebf4e6c2fea3f0a,bmg68.com,SR,4.31822163052237
4970e9719f415386,cmje.com,SR,4.263514502603568
ebe5b546ee829674,cmje.com,SR,4.968630734001428
bb256a28068ac5fe,cmje.com,SR,4.423271500843171
189353bd23c5c9e0,cmje.com,SR,4.4856203982803775
