region_name,nodes,edges,edge_node_ratio
bskytracking.com,16,17,1.0625
altmetallhandel.eu,12,13,1.0833333333333333
arabbuilder.com,15,14,0.9333333333333333
2012mov.com,13,14,1.0769230769230769
bnoq.com,12,13,1.0833333333333333
a-almadenah.com,19,22,1.1578947368421053
cbsz.com,20,21,1.05
albanianvideo.com,10,9,0.9
anualidad.com,15,14,0.9333333333333333
15p.net,12,13,1.0833333333333333
15cn.com,12,13,1.0833333333333333
captainbeefheart.de,15,16,1.0666666666666667
bocconotti.com,12,13,1.0833333333333333
ab-ins-mono.de,12,11,0.9166666666666666
abandonkeep.com,11,10,0.9090909090909091
61234.org,13,12,0.9230769230769231
caesalpinia.com,14,14,1.0
31tbw.de,14,15,1.0714285714285714
code.ca,13,15,1.1538461538461537
brotofen.de,12,13,1.0833333333333333
boats-florida.com,20,19,0.95
archacki.com,17,16,0.9411764705882353
3344520.org,11,10,0.9090909090909091
anambracorpers.com,16,15,0.9375
5yaw.com,14,13,0.9285714285714286
bridgecommunication.ro,12,11,0.9166666666666666
carucupb.com,14,13,0.9285714285714286
angelforce.jp,15,16,1.0666666666666667
cantanem.de,15,14,0.9333333333333333
cambiodebatecuba.com,27,30,1.1111111111111112
bijoux-perles-de-culture.com,11,10,0.9090909090909091
ceramictiles.net,22,27,1.2272727272727273
alxi.de,13,14,1.0769230769230769
bell-o.com,13,14,1.0769230769230769
bloggalo.it,18,23,1.2777777777777777
clser.com,15,16,1.0666666666666667
colonmedic.com,15,16,1.0666666666666667
138.in,12,11,0.9166666666666666
cofradiaweb.net,39,43,1.1025641025641026
amputating.com,10,9,0.9
balletschool.ca,20,21,1.05
adrius.org,14,14,1.0
birsenaltiner.com,15,14,0.9333333333333333
callbook.net,12,13,1.0833333333333333
cedod.com,11,10,0.9090909090909091
clinicalstudyapplications.com,14,14,1.0
838.org,15,16,1.0666666666666667
aldeamento.com,12,13,1.0833333333333333
5127.com,17,16,0.9411764705882353
ambrosy.de,17,16,0.9411764705882353
buyerprotector.com,12,13,1.0833333333333333
3l9.com,11,10,0.9090909090909091
bedavaca.net,12,13,1.0833333333333333
buxum.com,13,12,0.9230769230769231
captporridge.com,16,17,1.0625
apecnetwork.org,12,13,1.0833333333333333
cazo.org,10,9,0.9
bajri.com,12,13,1.0833333333333333
apptub.com,14,15,1.0714285714285714
bouzoukis.com,12,13,1.0833333333333333
bizzus.com,25,24,0.96
cinemazip.it,27,30,1.1111111111111112
anagkh.net,39,48,1.2307692307692308
alexreader.com,16,16,1.0
bramberry.com,22,21,0.9545454545454546
bernardsville.com,8,7,0.875
achperu.com,12,11,0.9166666666666666
ao9z.com,15,14,0.9333333333333333
cnwbs.com,8,7,0.875
97yt.com,13,12,0.9230769230769231
bewellnowmassage.com,17,16,0.9411764705882353
bjnydl.com,11,10,0.9090909090909091
ciphit.net,16,15,0.9375
aaset.com,24,29,1.2083333333333333
alcobaca.net,11,10,0.9090909090909091
catifa.com,13,12,0.9230769230769231
claywestvirginia.com,19,22,1.1578947368421053
8pima.com,4,4,1.0
arbatel.org,23,24,1.0434782608695652
19580.net,12,13,1.0833333333333333
antonyme.de,12,13,1.0833333333333333
bulkcheck.de,12,13,1.0833333333333333
cfw.at,13,14,1.0769230769230769
baywalkstpete.com,13,12,0.9230769230769231
caferana.com,18,17,0.9444444444444444
canapone.com,12,13,1.0833333333333333
3sphone.com,15,19,1.2666666666666666
babyhannah.net,20,19,0.95
carambolage.com,12,13,1.0833333333333333
999bbb.com,16,17,1.0625
1800fruits.com,13,12,0.9230769230769231
0800alltours.de,25,29,1.16
aesta.org,12,13,1.0833333333333333
bdbuy.com,13,14,1.0769230769230769
centralizacion.com,14,14,1.0
bourail.com,13,14,1.0769230769230769
cekaf.net,20,21,1.05
boef.at,18,18,1.0
68cpa.com,13,12,0.9230769230769231
allhutterites.com,14,15,1.0714285714285714
cheaptrucks.ca,12,13,1.0833333333333333
baisetv.com,12,11,0.9166666666666666
brokerstrust.ca,16,16,1.0
beautiesplace.com,15,16,1.0666666666666667
blubberboy.com,14,15,1.0714285714285714
casinogambling.ca,12,13,1.0833333333333333
955wyt.com,11,10,0.9090909090909091
benimlesin.com,13,14,1.0769230769230769
chocm.com,12,13,1.0833333333333333
cengage.com,190,228,1.2
aimovies.com,21,22,1.0476190476190477
b6735.cn,5,4,0.8
civeas.com,12,13,1.0833333333333333
akds.com,14,15,1.0714285714285714
codeprojec.com,14,15,1.0714285714285714
biggestdollar.com,15,16,1.0666666666666667
blacktrial.com,26,31,1.1923076923076923
best-chinesefood.com,28,35,1.25
buynaturalmaleenhancement.com,13,14,1.0769230769230769
b615.cn,5,4,0.8
chiba-u.jp,253,293,1.158102766798419
blondy-model.com,11,10,0.9090909090909091
celebritynewsandstyle.com,21,26,1.2380952380952381
ass.ma,19,21,1.105263157894737
021bq.com,17,20,1.1764705882352942
brabantsbier.nl,12,13,1.0833333333333333
bvwg.com,12,13,1.0833333333333333
austinrivers.org,16,15,0.9375
asmegin.com,15,16,1.0666666666666667
bondageorgies.com,25,27,1.08
acsidente.com,15,16,1.0666666666666667
brealynn.com,16,15,0.9375
autoudstyr.com,17,16,0.9411764705882353
cameracafe.tv,11,10,0.9090909090909091
clownpenis.com,15,14,0.9333333333333333
autismchannel.org,15,17,1.1333333333333333
6020unserezeit.de,17,17,1.0
chaoyue.com,10,9,0.9
budgetresults.com,15,16,1.0666666666666667
carusel.com,12,13,1.0833333333333333
afzuigkap.com,15,16,1.0666666666666667
collegedatingnetwork.com,18,19,1.0555555555555556
847buyflowers.com,16,15,0.9375
anitaekberg.com,12,13,1.0833333333333333
123rss.de,12,13,1.0833333333333333
aboutspa.com,13,14,1.0769230769230769
boiseul.com,13,12,0.9230769230769231
airlines-inform.com,19,23,1.2105263157894737
76dddd.com,12,13,1.0833333333333333
businessstudiesonline.org,15,14,0.9333333333333333
abrokenchurch.org,18,21,1.1666666666666667
c1.ms,11,10,0.9090909090909091
106.us,17,16,0.9411764705882353
45992.net,5,6,1.2
appley.com,13,12,0.9230769230769231
azit.org,10,9,0.9
berme.com,14,15,1.0714285714285714
artzine.com,12,13,1.0833333333333333
annagilligan.com,16,15,0.9375
bsuer.de,12,13,1.0833333333333333
cartoone.net,12,13,1.0833333333333333
8777.de,12,13,1.0833333333333333
cfrg.org,10,9,0.9
camccc.com,19,20,1.0526315789473684
bangers.com,13,14,1.0769230769230769
casbahcoffeeclub.com,16,18,1.125
10fbbs.com,5,4,0.8
9cdvd.com,11,10,0.9090909090909091
bubh.com,12,13,1.0833333333333333
bergsattersvandrarhem.com,21,20,0.9523809523809523
celabas.com,15,16,1.0666666666666667
affilino.net,12,11,0.9166666666666666
blackjackballroom.com,24,30,1.25
averros.com,21,20,0.9523809523809523
blushingbride.net,12,13,1.0833333333333333
bluesclub.net,8,7,0.875
atoqsaycuchi.com,15,16,1.0666666666666667
afroglitzmag.com,46,56,1.2173913043478262
27updatelinker.info,13,12,0.9230769230769231
africoms.com,17,16,0.9411764705882353
balancanpresente.com,16,17,1.0625
bkhitba.com,15,14,0.9333333333333333
baramejiphone.com,14,15,1.0714285714285714
bs557.com,13,12,0.9230769230769231
academia-wikipedia.org,17,18,1.0588235294117647
bukish.com,15,14,0.9333333333333333
3dcardroom.com,12,13,1.0833333333333333
87485.com,4,4,1.0
cfmsystem.com,10,9,0.9
bestbuyscare.com,10,9,0.9
bildmaterial.net,14,13,0.9285714285714286
akiba-beetle.com,17,17,1.0
buechersee.de,14,15,1.0714285714285714
clancommunity.com,11,10,0.9090909090909091
amirabbas.com,17,16,0.9411764705882353
bemrich.com,15,14,0.9333333333333333
arak-info.com,12,13,1.0833333333333333
beascout.com,15,14,0.9333333333333333
bsbl.net,15,16,1.0666666666666667
cleopetrakete.de,18,17,0.9444444444444444
bilities.com,19,18,0.9473684210526315
atijapan.net,13,12,0.9230769230769231
beppecacopardo.it,11,10,0.9090909090909091
0ad1.com,15,16,1.0666666666666667
bingo-millionaire.com,13,12,0.9230769230769231
albertavillagemuseum.com,14,15,1.0714285714285714
789pay.com,3,2,0.6666666666666666
brownrecords.com,14,15,1.0714285714285714
0571sm.net,5,4,0.8
cgigroup.com,23,22,0.9565217391304348
centrica.com,26,30,1.1538461538461537
buddhastatueart.com,13,12,0.9230769230769231
cherokeejobs.com,17,16,0.9411764705882353
birbi.com,12,13,1.0833333333333333
caliginous.net,22,27,1.2272727272727273
casabella-seidenblumen.de,16,17,1.0625
activwebsites.com,28,37,1.3214285714285714
alsazon.net,14,15,1.0714285714285714
clarionmortgages.com,20,20,1.0
blackjackbeginnertowinner.com,13,14,1.0769230769230769
0movies.net,12,11,0.9166666666666666
bolognaburns.org,38,46,1.2105263157894737
aregistration.com,15,15,1.0
acuariana.com,12,13,1.0833333333333333
bellevuepublicschools.com,20,21,1.05
89com.org,12,13,1.0833333333333333
ac.cn,5739,7230,1.2598013591217982
acmk.com,14,15,1.0714285714285714
classiccollectables.com,17,16,0.9411764705882353
anamia.de,13,14,1.0769230769230769
49qs.com,11,10,0.9090909090909091
avanti-zwembaden.nl,12,13,1.0833333333333333
aytosalamanca.es,29,35,1.206896551724138
butsex.com,20,21,1.05
bunboo.com,15,16,1.0666666666666667
arbkm.net,12,13,1.0833333333333333
cabernet.at,12,13,1.0833333333333333
camfoo.com,12,13,1.0833333333333333
awesta.com,8,7,0.875
aphexdesign.com,22,26,1.1818181818181819
cafenoir.eu,13,14,1.0769230769230769
baseball-networks.com,16,17,1.0625
bounceu.com,14,13,0.9285714285714286
austinpeay.org,20,21,1.05
benfieldhrc.com,18,17,0.9444444444444444
carpegna.net,12,13,1.0833333333333333
buchladen-im-kiez.de,15,16,1.0666666666666667
bebekoi.net,10,10,1.0
35tool.net,9,8,0.8888888888888888
55andover.com,13,14,1.0769230769230769
annual.net,11,10,0.9090909090909091
civitacastellana.net,23,24,1.0434782608695652
apexgamingads.com,13,14,1.0769230769230769
cank.com,12,13,1.0833333333333333
955802.com,7,6,0.8571428571428571
asuka-resort-golf.com,15,16,1.0666666666666667
ad669.com,13,13,1.0
b5425.cn,5,4,0.8
cherrybell.net,11,10,0.9090909090909091
3owlspress.com,13,14,1.0769230769230769
atvweb.com,8,7,0.875
44-66.com,11,10,0.9090909090909091
casaparrina.it,33,40,1.2121212121212122
cnxkb.com,10,9,0.9
a9da.com,15,16,1.0666666666666667
bolu.com,15,16,1.0666666666666667
50xt.com,4,3,0.75
47.pl,36,47,1.3055555555555556
80fy.com,8,7,0.875
aeroworld.eu,12,13,1.0833333333333333
bwpl3.com,3,2,0.6666666666666666
23v.org,12,13,1.0833333333333333
bubblers.com,13,14,1.0769230769230769
bioalpine.com,17,16,0.9411764705882353
barabasz.com,13,12,0.9230769230769231
cmykk.com,15,16,1.0666666666666667
anglehr.com,19,18,0.9473684210526315
angelicstitches.com,12,13,1.0833333333333333
cerberuskoeln.de,14,15,1.0714285714285714
accastillage.eu,15,16,1.0666666666666667
1st-in-typewriters.com,16,15,0.9375
chiiki.com,12,13,1.0833333333333333
bemc.org,15,16,1.0666666666666667
atomware.net,18,17,0.9444444444444444
cnse.org,12,13,1.0833333333333333
blandest.com,12,13,1.0833333333333333
andovers.com,8,7,0.875
calciumcarbonate.org,20,21,1.05
assuredpay.com,18,17,0.9444444444444444
avaspa.com,13,14,1.0769230769230769
3ir.com,12,13,1.0833333333333333
claxel.com,8,7,0.875
43052.com,12,13,1.0833333333333333
beautyexpert.eu,15,14,0.9333333333333333
bwfly.com,13,12,0.9230769230769231
bedofnails.com,8,7,0.875
ckat.com,16,15,0.9375
charmek.org,13,14,1.0769230769230769
5gig.de,14,13,0.9285714285714286
british-upskirts.com,13,14,1.0769230769230769
bia2e2.com,14,15,1.0714285714285714
bleyer.eu,12,13,1.0833333333333333
128du.com,12,12,1.0
chroch.com,13,12,0.9230769230769231
bnmw.de,12,13,1.0833333333333333
bgskv.de,13,14,1.0769230769230769
allisontheeamazing.com,21,25,1.1904761904761905
carjunction.com,24,26,1.0833333333333333
cfc--usa.com,15,17,1.1333333333333333
carnavaldeloja.com,21,20,0.9523809523809523
accesorii.com,12,13,1.0833333333333333
bfndevelopment.com,11,10,0.9090909090909091
abora.org,14,15,1.0714285714285714
celebratefamilies.com,15,16,1.0666666666666667
bengera.com,15,16,1.0666666666666667
90720.com,11,10,0.9090909090909091
chipland.org,15,16,1.0666666666666667
business-management-solution.com,23,24,1.0434782608695652
78981.com,13,12,0.9230769230769231
508cq.com,13,12,0.9230769230769231
ampl.eu,14,15,1.0714285714285714
alumnisma6.com,12,13,1.0833333333333333
annullieren.com,12,13,1.0833333333333333
anibal.com,14,13,0.9285714285714286
cogneto.com,25,24,0.96
buttoncollecting.com,20,21,1.05
careermastery.com,11,10,0.9090909090909091
300slr.com,12,13,1.0833333333333333
citylifemag.com,14,14,1.0
booksales.de,12,13,1.0833333333333333
arbenemlak.com,16,15,0.9375
closures.net,12,13,1.0833333333333333
backlinks4u.com,25,29,1.16
buytelescopes.org,20,21,1.05
ciiflooring.com,15,19,1.2666666666666666
blsbrs.com,13,12,0.9230769230769231
buckscountyobgyn.com,19,18,0.9473684210526315
btkmotorsports.com,12,13,1.0833333333333333
coarty.com,21,26,1.2380952380952381
autolubeoflakenorman.com,13,12,0.9230769230769231
1tl.de,14,13,0.9285714285714286
buticketyl.com,27,26,0.9629629629629629
bloomers.de,14,13,0.9285714285714286
1gramgoldbar.com,14,15,1.0714285714285714
burgamy.com,13,14,1.0769230769230769
barcelonadailyphoto.com,21,20,0.9523809523809523
aodgo.com,10,9,0.9
brentwoodplastics.com,27,29,1.0740740740740742
b1865.cn,5,4,0.8
bagshiart.com,12,13,1.0833333333333333
backpagemobile.com,14,15,1.0714285714285714
bigbangvipzone.com,13,14,1.0769230769230769
chiptuner.com,12,13,1.0833333333333333
airbaseone.net,13,12,0.9230769230769231
carabineros.com,14,13,0.9285714285714286
biggirlsdontcry.com,16,17,1.0625
cd-wj.com,13,12,0.9230769230769231
blnqb.com,5,4,0.8
clickbooking.com,15,18,1.2
1sttanning.com,13,12,0.9230769230769231
5675678.com,11,10,0.9090909090909091
airship.cn,12,13,1.0833333333333333
3gkee.com,13,12,0.9230769230769231
chaithanyaji.org,17,18,1.0588235294117647
adobeflex.com,12,13,1.0833333333333333
7dreams.com,15,14,0.9333333333333333
abundant1up.com,12,13,1.0833333333333333
coffeecheese.com,23,24,1.0434782608695652
4dresultmalaysia.com,13,12,0.9230769230769231
6d1k.com,13,12,0.9230769230769231
al-qeblah.net,12,11,0.9166666666666666
aamissiondepot.com,21,20,0.9523809523809523
aquality24.com,15,16,1.0666666666666667
brfwitness.com,17,16,0.9411764705882353
apei.org,12,13,1.0833333333333333
brownorange.com,12,13,1.0833333333333333
bw-law.com,14,13,0.9285714285714286
besttruckaccessories.net,11,10,0.9090909090909091
cajaextremadura.com,13,14,1.0769230769230769
canthohomestay.com,13,14,1.0769230769230769
bestandriodapps.com,17,16,0.9411764705882353
al7sni.com,13,14,1.0769230769230769
c1842.cn,5,4,0.8
99247.com,13,12,0.9230769230769231
carolsdaughter.com,47,55,1.1702127659574468
bakedbread.net,17,16,0.9411764705882353
astudio.eu,10,9,0.9
cleopatrasboudoir.com,14,13,0.9285714285714286
billyjean.de,19,18,0.9473684210526315
artworks4kids.org,17,16,0.9411764705882353
begas.com,15,16,1.0666666666666667
aktiehandel.info,20,21,1.05
bet24.org,12,13,1.0833333333333333
adverse.org,10,9,0.9
bigbigjobs.com,15,14,0.9333333333333333
cams-und-chats.de,14,15,1.0714285714285714
94157.de,12,13,1.0833333333333333
ciltra.com,12,13,1.0833333333333333
act1jobs.com,24,30,1.25
ahostweb.com,24,26,1.0833333333333333
clpbus.com,18,21,1.1666666666666667
176.at,18,19,1.0555555555555556
artshowgallery.com,22,25,1.1363636363636365
cannonball.fr,12,13,1.0833333333333333
bertsmithbmw.net,13,12,0.9230769230769231
calfeutrage.com,12,13,1.0833333333333333
abneyatlaw.com,22,22,1.0
aljawla.net,12,13,1.0833333333333333
carrigaline.org,12,13,1.0833333333333333
42231.com,5,5,1.0
b1396.cn,5,4,0.8
1800notarealnumber.com,15,16,1.0666666666666667
chevaliers.com,15,16,1.0666666666666667
cacahuete.com,13,14,1.0769230769230769
boxcracker.to,26,31,1.1923076923076923
b-i-g.at,13,14,1.0769230769230769
blueanchor.com,13,14,1.0769230769230769
brutus.de,29,38,1.3103448275862069
4dvp.com,16,17,1.0625
chanchan.ca,26,30,1.1538461538461537
cergro.com,11,10,0.9090909090909091
aquareg.com,17,16,0.9411764705882353
autumn01.com,48,50,1.0416666666666667
bamunet.com,16,15,0.9375
25898.net,3,2,0.6666666666666666
butterfields.eu,10,9,0.9
autocorect.com,22,21,0.9545454545454546
5162.de,13,14,1.0769230769230769
albertbrady.com,16,18,1.125
99percentdeclaration.org,12,13,1.0833333333333333
alphapennystock.com,15,16,1.0666666666666667
bioregulator.com,15,16,1.0666666666666667
9e9.com,12,13,1.0833333333333333
2paclyrics.com,18,17,0.9444444444444444
cmorton.com,34,35,1.0294117647058822
boyshockey.net,14,15,1.0714285714285714
angeloscar.com,13,14,1.0769230769230769
action-tibet.net,13,14,1.0769230769230769
aprireunbedandbreakfast.com,13,12,0.9230769230769231
atmif.org,15,16,1.0666666666666667
beoda.com,14,13,0.9285714285714286
cdnhost.cn,26,33,1.2692307692307692
br-sl.com,12,11,0.9166666666666666
b9827.cn,5,4,0.8
20questionswiththelime.com,15,16,1.0666666666666667
amusements-shop.com,16,15,0.9375
astirhotel.com,14,15,1.0714285714285714
ahast.net,10,9,0.9
aladdincomeniusteam.com,20,21,1.05
5rep.com,15,14,0.9333333333333333
2wayresearch.com,13,12,0.9230769230769231
altin.de,12,13,1.0833333333333333
chiemgauluftfee.de,12,13,1.0833333333333333
2-bodybuilding.com,16,18,1.125
calypso-girls.ch,18,17,0.9444444444444444
1990.org,15,16,1.0666666666666667
ciaep.org,12,13,1.0833333333333333
budibiofuels.com,15,16,1.0666666666666667
cfrar.com,15,16,1.0666666666666667
askthetechgirl.com,11,10,0.9090909090909091
alljermainejackson.com,13,12,0.9230769230769231
ahemedabad.com,12,11,0.9166666666666666
bju2.com,13,14,1.0769230769230769
2m9h.net,5,4,0.8
approvedincome.com,15,16,1.0666666666666667
aisuu.com,14,15,1.0714285714285714
94413.com,14,13,0.9285714285714286
atxfl.com,13,12,0.9230769230769231
c8o8.com,14,13,0.9285714285714286
blogtho.com,18,20,1.1111111111111112
asasd.com,13,12,0.9230769230769231
catchan.com,13,14,1.0769230769230769
51aidou.com,15,16,1.0666666666666667
5zla.com,11,11,1.0
ardmt.com,15,16,1.0666666666666667
autoliste.de,14,15,1.0714285714285714
11juli.com,12,13,1.0833333333333333
bloggaul.com,15,14,0.9333333333333333
b8x.org,13,14,1.0769230769230769
blacksungfx.com,15,16,1.0666666666666667
alesf.com,17,18,1.0588235294117647
buggiesgonewild.com,15,18,1.2
artandbuddhism.org,16,15,0.9375
chico.ca,13,14,1.0769230769230769
audiokabel.at,12,13,1.0833333333333333
7kn.com,12,13,1.0833333333333333
binbirmagaza.com,19,20,1.0526315789473684
catteryclub.com,17,16,0.9411764705882353
cassiterite.net,14,14,1.0
achohol.com,16,17,1.0625
anglofilm.com,15,15,1.0
bruntal.cz,21,23,1.0952380952380953
allvm.com,15,16,1.0666666666666667
ag-11.com,13,12,0.9230769230769231
beethinking.com,36,40,1.1111111111111112
classiccarvideos.org,12,13,1.0833333333333333
antike-sessel.de,13,15,1.1538461538461537
1fq.com,13,14,1.0769230769230769
cbitalia.org,14,14,1.0
bellesdantan.com,19,20,1.0526315789473684
1on1-computers.net,12,11,0.9166666666666666
artfest.org,12,13,1.0833333333333333
4015.com,12,13,1.0833333333333333
99ra.com,13,12,0.9230769230769231
benewerk.com,22,21,0.9545454545454546
b3442.cn,5,4,0.8
20917.com,15,14,0.9333333333333333
chippingnorton.net,17,19,1.1176470588235294
agrotoys.de,16,15,0.9375
bumpii.com,17,18,1.0588235294117647
amutation.com,13,14,1.0769230769230769
818pw.com,5,4,0.8
bizuterie.eu,13,14,1.0769230769230769
bassamarea.com,13,14,1.0769230769230769
cheapcarinsurance2011.com,13,14,1.0769230769230769
cinaralti.org,24,24,1.0
522z.com,13,12,0.9230769230769231
catns.com,20,24,1.2
56qu.com,15,16,1.0666666666666667
briefcasediva.com,17,16,0.9411764705882353
boah.com,13,14,1.0769230769230769
accettare.com,12,13,1.0833333333333333
2012cd.net,11,10,0.9090909090909091
bankingonline101.com,47,56,1.1914893617021276
biomimix.net,16,15,0.9375
bat-com8000v.jp,17,16,0.9411764705882353
arestrata.com,18,18,1.0
climatecleanup.com,18,17,0.9444444444444444
9394so.com,13,12,0.9230769230769231
cmlt.tv,17,19,1.1176470588235294
clickaholic.com,12,13,1.0833333333333333
buyknives.info,18,17,0.9444444444444444
33467.com,19,18,0.9473684210526315
betschautomobile.de,17,17,1.0
b1978.cn,5,4,0.8
aamg.eu,12,13,1.0833333333333333
1bmx.com,12,13,1.0833333333333333
child-growth-charts.com,5,4,0.8
cherrynut.com,15,17,1.1333333333333333
blips.net,15,17,1.1333333333333333
adstipid.com,12,13,1.0833333333333333
aktienpaket.com,12,11,0.9166666666666666
addurl4u.com,17,16,0.9411764705882353
4911.com,13,14,1.0769230769230769
annababa.com,17,16,0.9411764705882353
besthotelres.com,13,12,0.9230769230769231
baltimoretickets.net,19,18,0.9473684210526315
chetna.eu,12,13,1.0833333333333333
agence-france-degand.com,15,16,1.0666666666666667
blackett.de,15,14,0.9333333333333333
1stworldcup2010southafrica.com,13,14,1.0769230769230769
blancheur.com,13,14,1.0769230769230769
abendlied.com,17,16,0.9411764705882353
auctorial.com,12,13,1.0833333333333333
bauseite.de,20,21,1.05
acaihealthtest.com,15,16,1.0666666666666667
c249.cn,5,4,0.8
16t.net,13,14,1.0769230769230769
1112b.com,12,11,0.9166666666666666
2row.com,16,15,0.9375
b2bj.net,13,13,1.0
ancertry.ca,13,14,1.0769230769230769
bota.org,12,11,0.9166666666666666
catillnesses.org,13,12,0.9230769230769231
cadist.com,11,10,0.9090909090909091
candctires.com,16,15,0.9375
6083.de,13,14,1.0769230769230769
b4dns.com,26,30,1.1538461538461537
capework.com,15,16,1.0666666666666667
arzano.net,12,13,1.0833333333333333
beyourownaffiliate.com,21,26,1.2380952380952381
changto.com,14,13,0.9285714285714286
asiaincome.com,19,20,1.0526315789473684
celibate.eu,12,13,1.0833333333333333
bibiafrica.de,12,13,1.0833333333333333
22914.com,13,12,0.9230769230769231
bemuspt.com,16,17,1.0625
1237.de,12,13,1.0833333333333333
3mustaphas3.com,18,17,0.9444444444444444
aobk.com,12,13,1.0833333333333333
cappq.com,14,14,1.0
akuei.com,18,17,0.9444444444444444
blxbid.com,15,14,0.9333333333333333
adv.br,21054,27759,1.3184667996580222
afersia.de,15,14,0.9333333333333333
bulancakrehber.com,15,16,1.0666666666666667
basementremodelingomaha.com,18,18,1.0
cccams.de,15,14,0.9333333333333333
aykt.net,21,26,1.2380952380952381
5280mystic.com,11,10,0.9090909090909091
bernd-beck.de,16,17,1.0625
actual-hosting.com,23,27,1.173913043478261
ckdnavigator.com,9,8,0.8888888888888888
bbh-design.net,19,21,1.105263157894737
4platanos.com,13,12,0.9230769230769231
121pcs.com,22,25,1.1363636363636365
brainbaby.com,13,14,1.0769230769230769
125ad.com,14,15,1.0714285714285714
baile.net,14,13,0.9285714285714286
3l-net.com,13,14,1.0769230769230769
btconline.org,14,14,1.0
ayufreak.com,20,19,0.95
alas.de,12,13,1.0833333333333333
a31.com,8,7,0.875
acuicolamarina.com,16,15,0.9375
abovenet.de,19,18,0.9473684210526315
cevox.com,16,16,1.0
bjelila.com,19,18,0.9473684210526315
29187.com,18,21,1.1666666666666667
bagdady.com,29,38,1.3103448275862069
baranov.org,13,14,1.0769230769230769
altlastensanierung.de,15,14,0.9333333333333333
aopmcindia.com,17,16,0.9411764705882353
10moriv.info,14,15,1.0714285714285714
bravatv.com,13,14,1.0769230769230769
arscafe.com,10,9,0.9
alcatel.com,171,210,1.2280701754385965
6y6z.com,13,12,0.9230769230769231
cherrybee.com,20,19,0.95
acruz.com,20,21,1.05
biblicalthought.com,13,12,0.9230769230769231
car-e.com,18,19,1.0555555555555556
agseinc.com,12,11,0.9166666666666666
315hyw.com,5,4,0.8
2263.de,12,13,1.0833333333333333
05861.de,12,13,1.0833333333333333
chistes-videosfreaks.com,16,15,0.9375
ckontakt.de,12,13,1.0833333333333333
c1395.cn,5,4,0.8
belluno.org,12,13,1.0833333333333333
coloradoalpacas.com,15,16,1.0666666666666667
battelli.com,14,15,1.0714285714285714
bigyummy.com,15,16,1.0666666666666667
bhstring.com,11,10,0.9090909090909091
atletism.com,12,13,1.0833333333333333
959c.com,15,14,0.9333333333333333
citycompany.de,17,17,1.0
avaloncollege.org,12,13,1.0833333333333333
chuckaspaz.info,13,12,0.9230769230769231
b7737.cn,5,4,0.8
akja.com,12,13,1.0833333333333333
casalet.de,16,15,0.9375
cartoon-episodes.com,21,20,0.9523809523809523
coldplaying.com,23,30,1.3043478260869565
bbstees.com,15,16,1.0666666666666667
alfredopapa.com,10,9,0.9
buy-baseball-bats-online.com,12,11,0.9166666666666666
chinetsu.com,15,16,1.0666666666666667
antiquitaeten-ammon.de,20,23,1.15
billyhughes.com,20,21,1.05
47iii.net,10,9,0.9
3ken.net,12,13,1.0833333333333333
adcomp.eu,12,13,1.0833333333333333
9960.de,12,13,1.0833333333333333
aamva.com,19,20,1.0526315789473684
bookmyroomz.com,15,16,1.0666666666666667
caabc.com,12,13,1.0833333333333333
07om.org,14,15,1.0714285714285714
benaraby.com,7,6,0.8571428571428571
a234.cn,5,4,0.8
67725.de,12,13,1.0833333333333333
bedtimetreasures.com,15,16,1.0666666666666667
cercledesamazones.com,16,15,0.9375
4office.net,20,21,1.05
a-vsp.com,21,27,1.2857142857142858
aryateams.com,13,14,1.0769230769230769
4853.de,16,15,0.9375
am-tech-archive.org,15,14,0.9333333333333333
brightservices.com,13,14,1.0769230769230769
businessmum.com,15,16,1.0666666666666667
bdd-project.com,17,16,0.9411764705882353
52p9.com,20,21,1.05
avancini.com,13,14,1.0769230769230769
beyonderrecords.com,17,16,0.9411764705882353
beautifulday.eu,12,13,1.0833333333333333
amphoebandung.com,17,16,0.9411764705882353
baixarcdmp3gratis.net,20,19,0.95
beachgruppe-kunrau.de,17,16,0.9411764705882353
buspit.net,14,15,1.0714285714285714
bristolhousepress.com,21,20,0.9523809523809523
americaneyesmusic.com,16,15,0.9375
clayhatchee.com,20,21,1.05
baonao.com,12,13,1.0833333333333333
ceze.com,13,13,1.0
chicagotitleloans.net,11,10,0.9090909090909091
azmd.com,11,10,0.9090909090909091
braincapacity.com,12,13,1.0833333333333333
bundesrepublikdeutschland.us,10,9,0.9
aridly.com,12,13,1.0833333333333333
brattpack.com,12,13,1.0833333333333333
azwar.com,12,13,1.0833333333333333
bambuss.com,18,17,0.9444444444444444
bypasshelp.info,16,15,0.9375
800azusa2gou.com,18,18,1.0
articlepub.com,32,36,1.125
56b.de,15,16,1.0666666666666667
bissellvacuumcleanerparts.com,15,15,1.0
advance2.com,12,13,1.0833333333333333
atwaretech.com,22,28,1.2727272727272727
campusesther.org,5,4,0.8
baselondon.eu,12,13,1.0833333333333333
bolzano-e-dintorni.com,12,12,1.0
bighoney.com,10,9,0.9
badewannensanierungen.ch,18,17,0.9444444444444444
aniasolo.com,18,17,0.9444444444444444
a-proxy.tk,14,15,1.0714285714285714
bestneoml.info,12,11,0.9166666666666666
appraiserlawblog.com,21,20,0.9523809523809523
8-du.net,23,24,1.0434782608695652
butterfeild.com,10,9,0.9
06387.de,12,13,1.0833333333333333
